datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Weekday Name,Total_Sales,High_Demand,Weekday_Encoded
2017-04-20,4.66,2.33,5.0,9.4,10.0,0.0,7.0,2.0,2017,4,Thursday,40.39,0,4
2017-04-21,3.67,2.34,2.4,29.0,3.0,0.0,1.875,3.0,2017,4,Friday,45.285,0,5
2017-04-22,2.64,4.66,2.8,19.0,7.0,1.0,1.0,2.0,2017,4,Saturday,40.1,0,6
2017-04-23,9.0,5.416,3.6,25.5,7.0,0.0,1.0,5.0,2017,4,Sunday,56.516000000000005,0,0
2017-04-24,9.33,3.81,8.0,13.15,9.0,0.0,1.0,5.0,2017,4,Monday,49.29,0,1
2017-04-25,8.0,2.99,2.2,24.0,4.0,0.0,26.0,5.0,2017,4,Tuesday,72.19,1,2
2017-04-26,3.0,4.0,3.5,10.2,3.0,0.0,1.0,8.3,2017,4,Wednesday,33.0,0,3
2017-04-27,3.33,3.737,2.3,11.0,10.0,1.0,0.0,10.0,2017,4,Thursday,41.367,0,4
2017-04-28,3.33,3.67,5.1,15.4,2.0,0.0,7.0,7.0,2017,4,Friday,43.5,0,5
2017-04-29,5.0,9.0,2.3,15.0,3.0,1.0,1.0,8.0,2017,4,Saturday,44.3,0,6
2017-04-30,1.0,4.046,2.3,18.0,2.0,0.0,12.0,2.0,2017,4,Sunday,41.346,0,0
2017-05-01,0.34,1.0,1.0,1.2,0.0,0.0,0.0,1.0,2017,5,Monday,4.54,0,1
2017-05-02,2.0,6.033,1.0,23.0,5.0,0.0,6.0,5.0,2017,5,Tuesday,48.033,0,2
2017-05-03,1.33,3.34,6.0,18.2,6.0,0.0,20.0,2.0,2017,5,Wednesday,56.87,0,3
2017-05-04,5.67,5.66,1.0,11.6,4.0,0.0,2.0,4.1,2017,5,Thursday,34.03,0,4
2017-05-05,2.34,5.33,1.15,6.6,8.0,0.0,12.0,3.0,2017,5,Friday,38.42,0,5
2017-05-06,7.33,2.363,4.4,14.0,4.0,0.0,0.0,6.0,2017,5,Saturday,38.093,0,6
2017-05-07,6.33,3.67,4.5,18.25,3.0,0.0,4.0,4.0,2017,5,Sunday,43.75,0,0
2017-05-08,2.33,3.66,1.0,8.0,8.0,3.0,1.0,5.6,2017,5,Monday,32.59,0,1
2017-05-09,7.33,4.0,4.1,11.0,4.0,0.0,2.0,3.0,2017,5,Tuesday,35.43,0,2
2017-05-10,8.66,0.397,9.0,15.0,4.0,0.0,14.0,7.0,2017,5,Wednesday,58.057,0,3
2017-05-11,6.0,6.693,3.0,16.0,6.0,2.0,1.0,10.0,2017,5,Thursday,50.693,0,4
2017-05-12,4.99,4.703,6.0,16.4,4.0,9.0,0.0,6.0,2017,5,Friday,51.093,0,5
2017-05-13,5.0,2.363,6.0,12.0,4.0,0.0,1.0,7.0,2017,5,Saturday,37.363,0,6
2017-05-14,4.67,2.076,2.85,31.5,6.0,0.0,5.0,2.1,2017,5,Sunday,54.196000000000005,0,0
2017-05-15,5.34,4.703,2.0,17.0,0.0,3.0,3.0,7.0,2017,5,Monday,42.043,0,1
2017-05-16,2.33,5.66,1.5,16.2,2.0,0.0,6.0,7.0,2017,5,Tuesday,40.69,0,2
2017-05-17,6.34,4.84,0.0,9.0,5.0,0.0,0.0,2.0,2017,5,Wednesday,27.18,0,3
2017-05-18,3.33,5.01,4.0,28.2,4.0,0.0,0.0,3.0,2017,5,Thursday,47.54,0,4
2017-05-19,4.34,3.44,2.2,31.6,11.0,0.0,0.0,10.0,2017,5,Friday,62.58,1,5
2017-05-20,3.99,4.713,0.25,16.4,5.0,0.0,6.0,6.0,2017,5,Saturday,42.353,0,6
2017-05-21,6.0,3.043,1.25,32.2,5.0,0.0,12.0,4.0,2017,5,Sunday,63.493,1,0
2017-05-22,5.33,1.34,4.4,22.4,5.0,0.0,7.0,11.0,2017,5,Monday,56.47,0,1
2017-05-23,3.0,2.406,5.0,11.0,9.0,0.0,2.0,7.0,2017,5,Tuesday,39.406,0,2
2017-05-24,6.68,3.34,3.0,14.2,9.0,0.0,4.0,4.71,2017,5,Wednesday,44.93,0,3
2017-05-25,5.66,5.36,2.0,18.2,3.0,0.0,2.0,4.3,2017,5,Thursday,40.52,0,4
2017-05-26,2.34,3.67,5.0,29.0,4.0,0.0,8.0,2.0,2017,5,Friday,54.01,0,5
2017-05-27,7.33,3.221,2.0,23.4,5.0,0.0,0.0,10.0,2017,5,Saturday,50.951,0,6
2017-05-28,1.99,6.243,2.45,11.19,2.0,0.0,0.0,3.0,2017,5,Sunday,26.873,0,0
2017-05-29,3.34,4.023,1.6,28.0,4.0,2.0,4.0,5.0,2017,5,Monday,51.963,0,1
2017-05-30,8.0,3.396,4.3,25.0,3.0,0.0,5.0,5.0,2017,5,Tuesday,53.696,0,2
2017-05-31,4.0,2.429,7.0,12.2,6.0,4.0,1.0,5.0,2017,5,Wednesday,41.629,0,3
2017-06-01,1.34,3.67,2.0,21.4,10.0,0.0,2.0,2.0,2017,6,Thursday,42.41,0,4
2017-06-02,2.33,4.0,4.0,17.4,9.0,1.0,5.0,3.0,2017,6,Friday,45.73,0,5
2017-06-03,5.0,1.726,3.0,10.0,3.0,1.0,22.0,2.0,2017,6,Saturday,47.726,0,6
2017-06-04,7.0,1.747,2.25,23.4,3.0,1.0,5.0,4.0,2017,6,Sunday,47.397,0,0
2017-06-05,3.33,5.99,4.5,9.7,5.0,0.0,0.0,8.0,2017,6,Monday,36.52,0,1
2017-06-06,1.0,3.0,0.0,18.0,3.0,0.0,6.0,7.5,2017,6,Tuesday,38.5,0,2
2017-06-07,5.33,4.693,4.0,21.0,13.0,0.0,20.0,7.0,2017,6,Wednesday,75.023,1,3
2017-06-08,5.0,1.823,3.15,21.0,4.0,0.0,2.0,4.2,2017,6,Thursday,41.173,0,4
2017-06-09,1.33,4.09,3.1,10.0,2.0,0.0,0.0,6.0,2017,6,Friday,26.52,0,5
2017-06-10,9.0,7.01,4.0,15.0,2.0,0.0,7.0,3.0,2017,6,Saturday,47.01,0,6
2017-06-11,5.5,3.99,8.5,28.25,8.0,0.0,2.0,3.0,2017,6,Sunday,59.24,1,0
2017-06-12,4.34,3.34,1.0,13.6,3.0,0.0,13.0,12.0,2017,6,Monday,50.28,0,1
2017-06-13,2.99,3.023,3.0,8.0,9.0,0.0,0.0,9.1,2017,6,Tuesday,35.113,0,2
2017-06-14,1.33,1.33,1.0,9.0,6.0,3.0,5.0,3.0,2017,6,Wednesday,29.66,0,3
2017-06-15,3.0,4.33,3.15,15.0,10.0,0.0,5.0,6.5,2017,6,Thursday,46.98,0,4
2017-06-16,4.0,2.01,0.0,12.25,6.0,0.0,0.0,5.44,2017,6,Friday,29.7,0,5
2017-06-17,2.0,8.726,5.0,12.0,4.0,0.0,5.0,5.0,2017,6,Saturday,41.726,0,6
2017-06-18,4.0,7.34,1.1,26.6,2.0,0.0,12.0,3.33,2017,6,Sunday,56.37,0,0
2017-06-19,1.33,1.98,1.0,18.0,1.0,1.0,8.0,3.0,2017,6,Monday,35.31,0,1
2017-06-20,9.33,1.0,5.1,12.0,5.0,0.0,5.0,8.63,2017,6,Tuesday,46.06,0,2
2017-06-21,4.0,1.33,2.0,21.0,4.0,0.0,2.0,5.4,2017,6,Wednesday,39.73,0,3
2017-06-22,1.0,3.34,0.0,7.0,4.0,0.0,8.0,11.0,2017,6,Thursday,34.34,0,4
2017-06-23,1.0,1.34,2.0,16.0,5.0,0.0,0.0,1.2,2017,6,Friday,26.54,0,5
2017-06-24,5.0,3.65,6.0,32.0,8.0,1.0,0.0,1.0,2017,6,Saturday,56.65,0,6
2017-06-25,6.5,2.34,6.0,22.0,4.0,0.0,0.0,4.6,2017,6,Sunday,45.440000000000005,0,0
2017-06-26,7.68,3.033,6.25,10.0,11.0,0.0,0.0,3.0,2017,6,Monday,40.963,0,1
2017-06-27,4.0,3.32,6.0,13.5,9.0,0.0,3.0,6.0,2017,6,Tuesday,44.82,0,2
2017-06-28,4.0,4.033,4.5,18.0,7.0,0.0,5.0,3.0,2017,6,Wednesday,45.533,0,3
2017-06-29,4.0,3.67,6.0,17.0,1.0,0.0,21.0,5.0,2017,6,Thursday,57.67,0,4
2017-06-30,6.67,2.132,2.0,18.0,2.0,0.0,0.0,6.0,2017,6,Friday,36.802,0,5
2017-07-01,3.33,2.33,1.0,10.0,5.0,0.0,10.0,4.0,2017,7,Saturday,35.66,0,6
2017-07-02,5.0,3.68,2.0,9.0,6.0,0.0,0.0,4.0,2017,7,Sunday,29.68,0,0
2017-07-03,3.67,0.0,1.5,8.0,11.0,0.0,11.0,0.0,2017,7,Monday,35.17,0,1
2017-07-04,10.67,2.34,5.0,18.0,7.0,0.0,0.0,6.0,2017,7,Tuesday,49.01,0,2
2017-07-05,4.5,1.66,2.0,16.0,20.0,0.0,22.0,6.0,2017,7,Wednesday,72.16,1,3
2017-07-06,4.33,7.0,4.0,20.6,3.0,1.0,1.0,1.0,2017,7,Thursday,41.93,0,4
2017-07-07,5.0,2.0,4.1,17.0,6.0,0.0,1.0,0.0,2017,7,Friday,35.1,0,5
2017-07-08,4.99,4.089,5.0,16.0,12.0,0.0,1.0,3.0,2017,7,Saturday,46.079,0,6
2017-07-09,2.33,7.16,0.5,15.0,4.0,0.0,1.0,4.0,2017,7,Sunday,33.99,0,0
2017-07-10,2.0,4.353,4.0,12.0,5.0,2.0,7.0,3.0,2017,7,Monday,39.353,0,1
2017-07-11,3.34,0.68,0.0,18.0,2.0,0.0,7.0,2.0,2017,7,Tuesday,33.02,0,2
2017-07-12,2.0,5.34,0.0,15.4,12.0,0.0,3.0,0.0,2017,7,Wednesday,37.74,0,3
2017-07-13,3.33,3.34,2.15,9.6,5.0,3.0,3.0,2.0,2017,7,Thursday,31.42,0,4
2017-07-14,2.33,3.759,2.0,16.0,8.0,0.0,5.0,3.0,2017,7,Friday,40.089,0,5
2017-07-15,3.33,9.34,3.0,21.0,3.0,0.0,0.0,2.0,2017,7,Saturday,41.67,0,6
2017-07-16,11.34,9.34,3.0,19.0,6.0,0.0,0.0,1.0,2017,7,Sunday,49.68,0,0
2017-07-17,9.0,4.747,3.0,16.4,6.0,2.0,4.0,3.0,2017,7,Monday,48.147,0,1
2017-07-18,9.67,5.67,1.5,14.0,8.0,0.0,20.0,4.0,2017,7,Tuesday,62.84,1,2
2017-07-19,6.33,3.66,4.0,20.6,6.0,3.0,1.0,6.0,2017,7,Wednesday,50.59,0,3
2017-07-20,5.0,4.0,3.0,18.0,11.0,2.0,2.0,2.0,2017,7,Thursday,47.0,0,4
2017-07-21,2.33,1.0,3.0,14.0,5.0,0.0,0.0,3.0,2017,7,Friday,28.33,0,5
2017-07-22,3.0,5.69,5.0,22.0,3.0,1.0,0.0,2.0,2017,7,Saturday,41.69,0,6
2017-07-23,6.5,2.429,2.0,12.0,4.0,0.0,4.0,5.0,2017,7,Sunday,35.929,0,0
2017-07-24,3.84,1.0,2.1,15.0,6.0,0.0,0.0,3.0,2017,7,Monday,30.94,0,1
2017-07-25,6.34,2.35,2.0,14.0,5.0,0.0,6.0,0.1,2017,7,Tuesday,35.79,0,2
2017-07-26,3.33,6.779,3.0,15.0,11.0,1.0,1.0,1.0,2017,7,Wednesday,42.109,0,3
2017-07-27,5.0,0.67,0.0,12.4,8.0,0.0,0.0,1.0,2017,7,Thursday,27.07,0,4
2017-07-28,4.0,5.0,1.1,17.2,10.0,0.0,0.0,3.0,2017,7,Friday,40.3,0,5
2017-07-29,3.0,3.33,2.0,14.15,1.0,0.0,0.0,4.0,2017,7,Saturday,27.48,0,6
2017-07-30,4.125,2.66,2.0,13.0,11.0,0.0,0.0,1.0,2017,7,Sunday,33.785,0,0
2017-07-31,7.34,0.81,2.25,21.0,9.0,0.0,5.0,2.0,2017,7,Monday,47.4,0,1
2017-08-01,7.33,3.33,2.0,15.6,3.0,0.0,1.0,1.0,2017,8,Tuesday,33.26,0,2
2017-08-02,6.0,2.66,1.0,25.0,2.0,0.0,1.0,4.0,2017,8,Wednesday,41.66,0,3
2017-08-03,6.33,0.66,4.0,10.0,8.0,0.0,1.0,3.0,2017,8,Thursday,32.99,0,4
2017-08-04,8.0,4.0,1.0,15.0,11.0,2.0,5.0,2.0,2017,8,Friday,48.0,0,5
2017-08-05,4.66,2.472,2.0,13.312,2.0,0.0,0.0,2.0,2017,8,Saturday,26.444,0,6
2017-08-06,2.0,3.429,1.0,13.0,6.0,0.0,0.0,3.0,2017,8,Sunday,28.429,0,0
2017-08-07,1.0,5.34,3.1,16.0,9.0,2.0,0.0,0.0,2017,8,Monday,36.44,0,1
2017-08-08,6.0,1.703,2.1,11.188,8.0,0.0,0.0,4.2,2017,8,Tuesday,33.191,0,2
2017-08-09,2.33,5.1,3.15,13.0,15.0,0.0,2.0,2.2,2017,8,Wednesday,42.78,0,3
2017-08-10,0.0,3.99,4.0,9.0,19.0,0.0,3.0,1.1,2017,8,Thursday,40.09,0,4
2017-08-11,4.33,1.65,5.1,8.0,6.0,3.0,0.0,0.0,2017,8,Friday,28.08,0,5
2017-08-12,2.69,4.939,2.5,22.6,4.0,0.0,6.0,2.0,2017,8,Saturday,44.729,0,6
2017-08-13,3.66,3.65,2.05,24.0,5.0,0.0,1.0,1.0,2017,8,Sunday,40.36,0,0
2017-08-14,11.34,2.067,4.0,13.0,4.0,0.0,0.0,2.0,2017,8,Monday,36.407,0,1
2017-08-15,2.33,6.703,2.15,35.0,11.0,0.0,2.0,3.0,2017,8,Tuesday,62.183,1,2
2017-08-16,5.33,3.67,1.0,10.45,13.0,0.0,4.0,2.0,2017,8,Wednesday,39.45,0,3
2017-08-17,5.16,1.33,5.0,12.0,8.0,0.0,1.0,1.5,2017,8,Thursday,33.99,0,4
2017-08-18,2.33,3.99,3.0,15.0,4.0,0.0,0.0,3.0,2017,8,Friday,31.32,0,5
2017-08-19,5.0,4.713,3.0,16.0,10.0,0.0,11.0,2.0,2017,8,Saturday,51.713,0,6
2017-08-20,4.33,2.056,6.0,14.4,6.0,0.0,2.0,1.0,2017,8,Sunday,35.786,0,0
2017-08-21,9.33,3.34,2.4,19.0,4.0,0.0,0.0,0.0,2017,8,Monday,38.07,0,1
2017-08-22,6.0,1.34,3.15,22.2,3.0,0.0,0.0,2.0,2017,8,Tuesday,37.69,0,2
2017-08-23,3.33,2.33,2.0,42.0,8.0,0.0,9.0,3.0,2017,8,Wednesday,69.66,1,3
2017-08-24,8.0,9.053,2.0,27.0,13.0,0.0,1.0,3.0,2017,8,Thursday,63.053,1,4
2017-08-25,6.0,3.01,1.0,20.25,17.0,0.0,0.0,1.0,2017,8,Friday,48.26,0,5
2017-08-26,4.99,3.516,1.0,19.0,10.0,0.0,6.0,2.0,2017,8,Saturday,46.506,0,6
2017-08-27,3.0,5.34,1.0,21.3,5.0,2.0,7.0,1.0,2017,8,Sunday,45.64,0,0
2017-08-28,8.0,7.0,5.0,16.0,12.0,0.0,1.0,3.0,2017,8,Monday,52.0,0,1
2017-08-29,7.0,3.066,3.5,17.0,5.0,0.0,11.0,2.1,2017,8,Tuesday,48.666,0,2
2017-08-30,7.67,3.99,3.15,17.0,4.0,3.0,0.0,2.0,2017,8,Wednesday,40.81,0,3
2017-08-31,16.68,3.033,3.05,17.0,4.0,0.0,0.0,1.0,2017,8,Thursday,44.763000000000005,0,4
2017-09-01,3.34,3.0,5.0,20.6,8.0,0.0,2.0,0.0,2017,9,Friday,41.94,0,5
2017-09-02,6.34,2.13,6.0,18.4,8.0,0.0,1.0,3.0,2017,9,Saturday,44.87,0,6
2017-09-03,6.83,5.462,2.0,18.4,7.0,0.0,1.0,3.0,2017,9,Sunday,43.692,0,0
2017-09-04,6.5,3.33,6.0,24.0,7.0,0.0,0.0,3.0,2017,9,Monday,49.83,0,1
2017-09-05,6.17,4.02,4.0,19.1,7.0,1.0,2.0,1.3,2017,9,Tuesday,44.59,0,2
2017-09-06,4.33,3.0,5.0,32.0,6.0,0.0,3.0,3.0,2017,9,Wednesday,56.33,0,3
2017-09-07,3.0,1.0,3.2,18.0,2.0,0.0,0.0,2.0,2017,9,Thursday,29.2,0,4
2017-09-08,8.83,7.32,3.1,34.0,8.0,0.0,3.0,4.0,2017,9,Friday,68.25,1,5
2017-09-09,6.0,8.34,2.5,20.0,7.0,0.0,0.0,4.0,2017,9,Saturday,47.84,0,6
2017-09-10,3.34,5.35,1.0,35.6,7.0,0.0,0.0,4.2,2017,9,Sunday,56.49,0,0
2017-09-11,2.0,3.373,2.0,12.0,16.0,0.0,0.0,2.0,2017,9,Monday,37.373000000000005,0,1
2017-09-12,1.0,4.35,5.2,18.25,6.0,1.0,1.0,2.2,2017,9,Tuesday,39.0,0,2
2017-09-13,4.0,0.66,2.0,25.0,16.0,0.0,5.0,0.0,2017,9,Wednesday,52.66,0,3
2017-09-14,5.0,5.34,5.0,22.4,6.0,0.0,9.0,5.0,2017,9,Thursday,57.74,0,4
2017-09-15,3.0,3.0,3.0,16.0,12.0,1.0,8.0,3.0,2017,9,Friday,49.0,0,5
2017-09-16,7.0,3.0,3.45,27.3,11.0,0.0,0.0,1.2,2017,9,Saturday,52.95,0,6
2017-09-17,5.0,4.34,4.0,32.0,6.0,1.0,7.0,5.0,2017,9,Sunday,64.34,1,0
2017-09-18,9.0,4.34,1.0,27.0,7.0,0.0,1.0,2.0,2017,9,Monday,51.34,0,1
2017-09-19,3.33,6.033,1.0,43.25,6.0,2.0,6.0,9.0,2017,9,Tuesday,76.613,1,2
2017-09-20,2.0,2.363,0.1,35.45,6.0,0.0,6.0,0.0,2017,9,Wednesday,51.913,0,3
2017-09-21,7.34,3.696,1.0,19.7,8.0,2.0,0.0,1.0,2017,9,Thursday,42.736,0,4
2017-09-22,4.66,2.241,3.0,27.5,2.0,0.0,0.0,3.0,2017,9,Friday,42.401,0,5
2017-09-23,9.99,6.99,3.0,14.45,12.0,2.0,0.0,2.0,2017,9,Saturday,50.43,0,6
2017-09-24,3.66,4.826,2.0,52.4,7.0,1.0,6.0,1.0,2017,9,Sunday,77.886,1,0
2017-09-25,1.0,2.517,1.0,39.2,7.0,3.0,26.0,1.0,2017,9,Monday,80.717,1,1
2017-09-26,2.0,5.67,2.1,38.6,4.0,0.0,6.0,1.0,2017,9,Tuesday,59.370000000000005,1,2
2017-09-27,4.0,2.33,3.0,38.0,7.0,3.0,3.0,0.0,2017,9,Wednesday,60.33,1,3
2017-09-28,3.34,2.68,2.5,37.85,3.0,0.0,10.0,0.0,2017,9,Thursday,59.370000000000005,1,4
2017-09-29,1.0,5.0,3.0,35.4,8.0,6.0,5.0,1.0,2017,9,Friday,64.4,1,5
2017-09-30,5.33,3.01,3.0,61.9,6.0,0.0,28.0,0.0,2017,9,Saturday,107.24,1,6
2017-10-01,4.0,5.891,3.0,72.1,7.0,1.0,20.0,1.0,2017,10,Sunday,113.991,1,0
2017-10-02,8.33,2.0,3.15,18.0,3.0,1.0,0.0,0.0,2017,10,Monday,35.480000000000004,0,1
2017-10-03,0.34,2.1,3.15,57.2,21.0,3.0,5.0,2.0,2017,10,Tuesday,93.79,1,2
2017-10-04,2.0,4.33,4.0,37.0,6.0,0.0,2.0,1.0,2017,10,Wednesday,56.33,0,3
2017-10-05,5.33,3.99,5.0,40.8,5.0,0.0,11.0,2.0,2017,10,Thursday,73.12,1,4
2017-10-06,3.99,4.66,1.0,39.8,7.0,0.0,6.0,2.0,2017,10,Friday,64.44999999999999,1,5
2017-10-07,4.0,2.023,2.0,35.25,4.0,0.0,10.0,1.0,2017,10,Saturday,58.273,0,6
2017-10-08,8.67,3.261,5.2,77.1,2.0,0.0,15.0,4.0,2017,10,Sunday,115.231,1,0
2017-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,Monday,0.0,0,1
2017-10-10,10.0,2.68,2.0,25.0,8.0,0.0,11.0,3.0,2017,10,Tuesday,61.68,1,2
2017-10-11,3.5,1.0,4.6,39.4,2.0,0.0,6.0,2.5,2017,10,Wednesday,59.0,1,3
2017-10-12,4.0,2.393,2.3,41.0,9.0,0.0,1.0,2.0,2017,10,Thursday,61.693,1,4
2017-10-13,5.33,1.396,0.6,38.0,8.0,2.0,3.0,4.0,2017,10,Friday,62.326,1,5
2017-10-14,4.84,3.66,4.0,42.2,9.0,1.0,20.0,0.0,2017,10,Saturday,84.7,1,6
2017-10-15,6.0,6.68,1.0,37.0,5.0,0.0,11.0,2.0,2017,10,Sunday,68.68,1,0
2017-10-16,2.33,0.67,0.0,45.1,9.0,0.0,2.0,2.0,2017,10,Monday,61.1,1,1
2017-10-17,3.34,1.67,6.0,26.2,9.0,2.0,6.0,1.0,2017,10,Tuesday,55.21,0,2
2017-10-18,5.34,1.33,1.0,52.85,15.0,0.0,1.0,1.0,2017,10,Wednesday,77.52000000000001,1,3
2017-10-19,4.33,5.99,4.7,25.5,8.0,0.0,13.0,0.0,2017,10,Thursday,61.52,1,4
2017-10-20,2.83,4.363,3.0,36.25,15.0,0.0,8.0,0.0,2017,10,Friday,69.443,1,5
2017-10-21,3.33,3.769,3.3,25.2,9.0,3.0,5.0,4.0,2017,10,Saturday,56.599,0,6
2017-10-22,8.0,5.0,5.0,57.8,8.0,0.0,9.0,2.0,2017,10,Sunday,94.8,1,0
2017-10-23,3.33,1.363,2.0,28.6,4.0,0.0,28.0,1.0,2017,10,Monday,68.293,1,1
2017-10-24,2.0,2.0,10.0,65.2,3.0,0.0,10.0,1.0,2017,10,Tuesday,93.2,1,2
2017-10-25,6.34,3.33,5.35,26.9,4.0,0.0,1.0,1.0,2017,10,Wednesday,47.92,0,3
2017-10-26,1.33,1.099,2.0,38.0,9.0,1.0,5.0,2.3,2017,10,Thursday,59.729,1,4
2017-10-27,6.32,2.363,6.0,26.0,14.0,1.0,21.0,2.0,2017,10,Friday,78.68299999999999,1,5
2017-10-28,5.0,2.33,4.0,24.1,11.0,0.0,7.0,3.0,2017,10,Saturday,56.43,0,6
2017-10-29,7.66,2.373,1.05,36.0,3.0,0.0,1.0,2.2,2017,10,Sunday,53.283,0,0
2017-10-30,1.5,3.66,2.0,32.8,7.0,0.0,9.0,1.0,2017,10,Monday,56.96,0,1
2017-10-31,4.33,1.363,4.0,38.0,2.0,0.0,0.0,1.0,2017,10,Tuesday,50.693,0,2
2017-11-01,0.67,3.429,2.0,23.0,5.0,0.0,3.0,1.0,2017,11,Wednesday,38.099,0,3
2017-11-02,4.0,2.066,1.55,22.1,5.0,0.0,11.0,3.0,2017,11,Thursday,48.716,0,4
2017-11-03,2.33,7.67,4.4,37.4,10.0,3.0,6.0,1.0,2017,11,Friday,71.8,1,5
2017-11-04,10.34,7.472,6.0,33.0,5.0,0.0,1.0,3.2,2017,11,Saturday,66.012,1,6
2017-11-05,6.33,5.799,1.1,35.45,1.0,0.0,5.0,2.0,2017,11,Sunday,56.679,0,0
2017-11-06,8.34,3.2,2.0,20.2,11.0,3.0,8.0,1.0,2017,11,Monday,56.74,0,1
2017-11-07,0.67,4.0,7.0,20.0,4.0,0.0,0.0,1.5,2017,11,Tuesday,37.17,0,2
2017-11-08,6.0,1.1,2.0,9.2,1.0,0.0,5.0,1.0,2017,11,Wednesday,25.3,0,3
2017-11-09,2.67,3.746,0.0,28.8,2.0,0.0,11.0,1.0,2017,11,Thursday,49.216,0,4
2017-11-10,9.34,6.66,6.2,34.0,9.0,0.0,22.0,2.0,2017,11,Friday,89.2,1,5
2017-11-11,8.5,3.0,4.1,32.0,8.0,0.0,2.0,0.0,2017,11,Saturday,57.6,0,6
2017-11-12,5.0,3.65,6.15,40.0,9.0,0.0,3.0,2.0,2017,11,Sunday,68.8,1,0
2017-11-13,9.33,2.429,4.2,44.2,5.0,0.0,5.0,0.2,2017,11,Monday,70.35900000000001,1,1
2017-11-14,3.0,0.859,2.0,6.8,14.0,0.0,19.0,1.0,2017,11,Tuesday,46.659,0,2
2017-11-15,5.33,2.726,7.7,17.0,8.0,3.0,0.0,1.0,2017,11,Wednesday,44.756,0,3
2017-11-16,5.33,2.0,3.0,17.6,3.0,0.0,1.0,1.0,2017,11,Thursday,32.93,0,4
2017-11-17,3.0,4.837,3.0,34.0,5.0,0.0,30.0,2.0,2017,11,Friday,81.837,1,5
2017-11-18,5.33,8.45,2.0,42.5,2.0,0.0,8.0,1.2,2017,11,Saturday,69.48,1,6
2017-11-19,4.0,6.88,1.0,29.0,3.0,0.0,6.0,2.5,2017,11,Sunday,52.38,0,0
2017-11-20,2.34,5.34,2.4,28.8,10.0,0.0,2.0,0.0,2017,11,Monday,50.88,0,1
2017-11-21,13.33,0.68,1.0,22.4,5.0,0.0,2.0,1.0,2017,11,Tuesday,45.41,0,2
2017-11-22,2.0,4.0,1.0,26.1,20.0,0.0,1.0,1.0,2017,11,Wednesday,55.1,0,3
2017-11-23,9.33,5.99,6.0,34.3,14.0,0.0,0.0,3.0,2017,11,Thursday,72.62,1,4
2017-11-24,8.0,3.132,5.0,34.324,5.0,2.0,2.0,0.0,2017,11,Friday,59.456,1,5
2017-11-25,5.33,6.076,4.1,26.5,8.0,0.0,2.0,0.0,2017,11,Saturday,52.006,0,6
2017-11-26,5.66,5.786,1.0,31.2,2.0,1.0,12.0,2.0,2017,11,Sunday,60.646,1,0
2017-11-27,1.34,3.67,6.1,34.825,4.0,0.0,7.0,3.0,2017,11,Monday,59.935,1,1
2017-11-28,5.0,1.34,5.35,40.6,5.0,3.0,8.0,3.0,2017,11,Tuesday,71.28999999999999,1,2
2017-11-29,6.34,2.397,4.1,32.6,7.0,0.0,5.0,3.0,2017,11,Wednesday,60.437,1,3
2017-11-30,5.67,1.396,3.0,30.0,2.0,0.0,9.0,3.0,2017,11,Thursday,54.066,0,4
2017-12-01,10.33,7.66,1.0,25.4,3.0,0.0,5.0,2.0,2017,12,Friday,54.39,0,5
2017-12-02,4.33,3.67,5.0,22.0,11.0,0.0,0.0,1.5,2017,12,Saturday,47.5,0,6
2017-12-03,5.33,6.023,3.0,33.4,3.0,0.0,6.0,2.0,2017,12,Sunday,58.753,1,0
2017-12-04,1.0,2.363,4.0,15.6,3.0,0.0,13.0,3.0,2017,12,Monday,41.963,0,1
2017-12-05,3.68,3.165,4.05,17.1,1.0,0.0,6.0,2.0,2017,12,Tuesday,36.995000000000005,0,2
2017-12-06,4.0,4.396,2.1,29.2,12.0,0.0,6.0,1.0,2017,12,Wednesday,58.696,1,3
2017-12-07,3.0,2.66,5.45,24.9,8.0,0.0,7.0,1.0,2017,12,Thursday,52.01,0,4
2017-12-08,5.33,2.51,3.5,44.2,5.0,1.0,7.0,2.0,2017,12,Friday,70.54,1,5
2017-12-09,5.0,2.17,5.4,36.6,14.0,0.0,7.0,2.0,2017,12,Saturday,72.17,1,6
2017-12-10,5.0,2.802,5.0,48.0,7.0,0.0,18.0,2.0,2017,12,Sunday,87.80199999999999,1,0
2017-12-11,8.0,6.0,5.5,34.4,10.0,0.0,6.0,1.0,2017,12,Monday,70.9,1,1
2017-12-12,1.33,5.066,3.0,44.0,6.0,1.0,12.0,2.0,2017,12,Tuesday,74.396,1,2
2017-12-13,4.0,3.34,2.3,29.0,9.0,0.0,0.0,1.0,2017,12,Wednesday,48.64,0,3
2017-12-14,3.0,3.0,3.0,30.0,5.0,0.0,0.0,3.0,2017,12,Thursday,47.0,0,4
2017-12-15,4.18,5.01,2.5,29.0,6.0,0.0,0.0,1.0,2017,12,Friday,47.69,0,5
2017-12-16,11.0,6.0,3.0,36.6,6.0,1.0,1.0,2.0,2017,12,Saturday,66.6,1,6
2017-12-17,7.0,0.33,5.1,37.0,11.0,0.0,15.0,2.0,2017,12,Sunday,77.43,1,0
2017-12-18,0.66,4.67,6.0,31.6,7.0,0.0,8.0,0.0,2017,12,Monday,57.93,0,1
